Original_Text,Formatted_Date,Generated_Full_Response,Extracted_Key_Response,Category
novavax covid 19 vaccine 89 percent effective early uk study,29 January 2021,"29 January 2021 - novavax covid 19 vaccine 89 percent effective early uk study
Novavax Covid-19 Vaccine 89% Effective in Early UK Study
Britain’s Health Security Agency announced that the phase 3 clinical trial results of the Novavax vaccine were “promising.”
Early results of a phase 3 clinical trial in the United Kingdom show that the Novavax Covid-19 vaccine is 89.3 percent effective, the country’s health agency said in a statement Wednesday.
The vaccine was given to 15,000 people in the United Kingdom. It was found to be 100 percent effective against severe disease, according to the Health Security Agency, the agency that oversees the study.
Britain’s Chief Executive of the Joint Committee on Vaccination and Immunisation, Jonathan Van-Tam, called the data “promising.”
“We should be grateful for any new vaccine and this looks to be a good one,” he said at a briefing. “The key question is: How long does the protection last?”
The U.S. Food and Drug Administration authorized the Novavax Covid","
Novavax Covid-19 Vaccine 89% Effective in Early UK Study
Britain’s Health Security Agency announced that the phase 3 clinical trial results of the Novavax vaccine were “promising.”
Early results of a phase 3 clinical trial in the United Kingdom show that the Novavax Covid-19 vaccine is 89.3 percent effective, the country’s health agency said in a statement Wednesday.
The vaccine was given to 15,000 people in the United Kingdom. It was found to be 100 percent effective against severe disease, according to the Health Security Agency, the agency that oversees the study.
Britain’s Chief Executive of the Joint Committee on Vaccination and Immunisation, Jonathan Van-Tam, called the data “promising.”
“We should be grateful for any new vaccine and this looks to be a good one,” he said at a briefing. “The key question is: How long does the protection last?”
The U.S. Food and Drug Administration authorized the Novavax Covid",Health
tensions continue between eu and uk over vaccine,26 March 2021,"26 March 2021 - tensions continue between eu and uk over vaccine exports
On Friday, 26 March 2021, the European Commission (EC) announced that the UK Government had breached its obligation to ensure the supply of coronavirus vaccines to the EU.
EC announced that the UK had refused a request to increase exports of vaccines to Australia to 50 million doses. Instead, the UK Government offered 50 million doses of its vaccine to Australia only when it was no longer able to use it.
In the past 24 hours, the UK Government has refused three export requests to the EU.
In a letter sent on Friday, the UK Government informed the EC that they had not breached any international rules and would continue to provide the EU with the necessary vaccines to meet its obligations under the Brexit deal.
The EC announced that it would take action against the UK for this and other breaches, but it did not specify how this might be done.
UK has accused the EC of “political gamesmanship”
The UK Foreign Secretary Dominic Raab accused the EC of “political gamesmanship"," exports
On Friday, 26 March 2021, the European Commission (EC) announced that the UK Government had breached its obligation to ensure the supply of coronavirus vaccines to the EU.
EC announced that the UK had refused a request to increase exports of vaccines to Australia to 50 million doses. Instead, the UK Government offered 50 million doses of its vaccine to Australia only when it was no longer able to use it.
In the past 24 hours, the UK Government has refused three export requests to the EU.
In a letter sent on Friday, the UK Government informed the EC that they had not breached any international rules and would continue to provide the EU with the necessary vaccines to meet its obligations under the Brexit deal.
The EC announced that it would take action against the UK for this and other breaches, but it did not specify how this might be done.
UK has accused the EC of “political gamesmanship”
The UK Foreign Secretary Dominic Raab accused the EC of “political gamesmanship",Health
nsw coronavirus hotspots and border closures explained,21 January 2021,"21 January 2021 - nsw coronavirus hotspots and border closures explained
The New South Wales government has made a decision to impose tough border closures to contain the spread of the COVID-19 virus.
Anyone entering or leaving the state will need to undergo quarantine.
However, there are a few key exemptions.
Read on for details of what you need to do if you’re travelling to or from NSW.
How to get to NSW from interstate
If you’re travelling to or from NSW, here are the key points you need to be aware of.
1. What are the interstate travel rules?
Anyone entering NSW from outside the state will need to complete a 14-day quarantine.
This includes anyone who is returning to NSW after being in the state for more than 48 hours.
However, the rule is not applicable to NSW residents who are travelling to and from interstate.
2. Is a border pass required?
The New South Wales government has made a decision to impose tough border closures to contain the spread of the COVID-19 virus.
However, anyone who is travelling to and","
The New South Wales government has made a decision to impose tough border closures to contain the spread of the COVID-19 virus.
Anyone entering or leaving the state will need to undergo quarantine.
However, there are a few key exemptions.
Read on for details of what you need to do if you’re travelling to or from NSW.
How to get to NSW from interstate
If you’re travelling to or from NSW, here are the key points you need to be aware of.
1. What are the interstate travel rules?
Anyone entering NSW from outside the state will need to complete a 14-day quarantine.
This includes anyone who is returning to NSW after being in the state for more than 48 hours.
However, the rule is not applicable to NSW residents who are travelling to and from interstate.
2. Is a border pass required?
The New South Wales government has made a decision to impose tough border closures to contain the spread of the COVID-19 virus.
However, anyone who is travelling to and",Health
worried about the pfizer vaccine deaths dr noman,18 January 2021,"18 January 2021 - worried about the pfizer vaccine deaths dr noman abdo dr noman abdo is an assistant professor at georgetown university medical center in washington d c he's also the founder and medical director of the global health innovation center in walter reed army medical center
18 January 2021 - worried about the pfizer vaccine deaths dr noman abdo dr noman abdo is an assistant professor at georgetown university medical center in washington d c he's also the founder and medical director of the global health innovation center in walter reed army medical center
18 January 2021 - worried about the pfizer vaccine deaths dr noman abdo dr noman abdo is an assistant professor at georgetown university medical center in washington d c he's also the founder and medical director of the global health innovation center in walter reed army medical center"," abdo dr noman abdo is an assistant professor at georgetown university medical center in washington d c he's also the founder and medical director of the global health innovation center in walter reed army medical center
 abdo dr noman abdo is an assistant professor at georgetown university medical center in washington d c he's also the founder and medical director of the global health innovation center in walter reed army medical center
 abdo dr noman abdo is an assistant professor at georgetown university medical center in washington d c he's also the founder and medical director of the global health innovation center in walter reed army medical center",Health
pa hospital covid19 case greater brisbane,14 March 2021,"14 March 2021 - pa hospital covid19 case greater brisbane
Greater Brisbane COVID-19 lockdown 5.00pm update – March 14, 2021.
A person in their 40s who had tested positive for COVID-19 at the Pa Hospital has been taken to Princess Alexandra Hospital for further testing.
The patient was an inpatient at the Pa Hospital when they became unwell and tested positive to COVID-19 on Sunday.
They had been transferred to the Princess Alexandra Hospital for further assessment and monitoring as part of their normal treatment for the respiratory condition they have.
The patient had not been in contact with any other patients or staff while at the Pa Hospital.
Anyone who had contact with the patient while at the Pa Hospital and were not already tested are being contacted by the Queensland Health team.
A new COVID-19 clinic for the Princess Alexandra Hospital is now open and staffed by health workers to manage the new case.
Queensland Health continues to provide care for all patients at Princess Alexandra Hospital.
A patient in their 50s who tested","
Greater Brisbane COVID-19 lockdown 5.00pm update – March 14, 2021.
A person in their 40s who had tested positive for COVID-19 at the Pa Hospital has been taken to Princess Alexandra Hospital for further testing.
The patient was an inpatient at the Pa Hospital when they became unwell and tested positive to COVID-19 on Sunday.
They had been transferred to the Princess Alexandra Hospital for further assessment and monitoring as part of their normal treatment for the respiratory condition they have.
The patient had not been in contact with any other patients or staff while at the Pa Hospital.
Anyone who had contact with the patient while at the Pa Hospital and were not already tested are being contacted by the Queensland Health team.
A new COVID-19 clinic for the Princess Alexandra Hospital is now open and staffed by health workers to manage the new case.
Queensland Health continues to provide care for all patients at Princess Alexandra Hospital.
A patient in their 50s who tested",Health
sydney royal easter show goes ahead in covid pandemic,11 April 2021,"11 April 2021 - sydney royal easter show goes ahead in covid pandemic
Sydney Royal Easter Show 2021 – COVID-19 Public Health Orders apply
COVID-19 Public Health Orders apply to the Sydney Royal Easter Show, with the show venue at Sydney Olympic Park remaining closed to the public.
This includes the outdoor site at Sydney Olympic Park, the indoor site at Sydney Olympic Park and the Sydney Olympic Park Exhibition Centre. 
The show will be open to the general public at the Sydney Royal Agricultural Society's home ground, the Showground at Sydney International Airport.
The Showground at Sydney International Airport remains open for the following events only:  
All other events at the Showground at Sydney International Airport have been postponed until 2022. 
All COVID-19 Public Health Orders currently in place in Sydney and the rest of NSW remain in place until 11:59pm on Sunday 25 April 2021. The latest information is available on the NSW Government website. 
Visitors to the Showground at Sydney International Airport will be required to comply with any COVID","
Sydney Royal Easter Show 2021 – COVID-19 Public Health Orders apply
COVID-19 Public Health Orders apply to the Sydney Royal Easter Show, with the show venue at Sydney Olympic Park remaining closed to the public.
This includes the outdoor site at Sydney Olympic Park, the indoor site at Sydney Olympic Park and the Sydney Olympic Park Exhibition Centre. 
The show will be open to the general public at the Sydney Royal Agricultural Society's home ground, the Showground at Sydney International Airport.
The Showground at Sydney International Airport remains open for the following events only:  
All other events at the Showground at Sydney International Airport have been postponed until 2022. 
All COVID-19 Public Health Orders currently in place in Sydney and the rest of NSW remain in place until 11:59pm on Sunday 25 April 2021. The latest information is available on the NSW Government website. 
Visitors to the Showground at Sydney International Airport will be required to comply with any COVID",Health
lockdown restrictions highlight exercise divide,13 September 2021,"13 September 2021 - lockdown restrictions highlight exercise divide
The Prime Minister has announced that the current Covid-19 lockdown in England will be extended for a further four weeks. During this period, people will be banned from socialising in private homes, but can still meet in gardens.
While it is difficult to predict the long-term impact of Covid-19, the lockdown restrictions are likely to have significant impacts on the fitness industry. During the lockdown of 2020, the number of personal trainers registered with the Register of Exercise Professionals (REPs) fell by over 16% (1).
While this may have been due to the closure of gyms, personal trainers were also required to undertake CPD training which can be challenging for busy professionals.
Lockdown restrictions have again impacted the industry, with more than 2,000 people signing a petition calling for the closure of all personal training studios (2). The petition also calls for trainers to be exempt from lockdown restrictions.
The government is not currently making any exceptions for fitness professionals, and the current restrictions","
The Prime Minister has announced that the current Covid-19 lockdown in England will be extended for a further four weeks. During this period, people will be banned from socialising in private homes, but can still meet in gardens.
While it is difficult to predict the long-term impact of Covid-19, the lockdown restrictions are likely to have significant impacts on the fitness industry. During the lockdown of 2020, the number of personal trainers registered with the Register of Exercise Professionals (REPs) fell by over 16% (1).
While this may have been due to the closure of gyms, personal trainers were also required to undertake CPD training which can be challenging for busy professionals.
Lockdown restrictions have again impacted the industry, with more than 2,000 people signing a petition calling for the closure of all personal training studios (2). The petition also calls for trainers to be exempt from lockdown restrictions.
The government is not currently making any exceptions for fitness professionals, and the current restrictions",Health
lowy institute which countries responded best to covid pandemic,28 January 2021,"28 January 2021 - lowy institute which countries responded best to covid pandemic - Lowy Institute
28 January 2021 - lowy institute which countries responded best to covid pandemic - Lowy Institute
which countries responded best to covid pandemic - Lowy Institute. 28 January 2021
which countries responded best to covid pandemic - Lowy Institute
The Lowy Institute is an independent, nonpartisan international policy think tank based in Sydney, Australia. Its research is carried out by 18 Fellows based in Sydney and Canberra, as well as by visiting and affiliated scholars around the world.
The Institute's programs include Australia in the Asian Century, Asian Security, Climate Change, Economics, Energy, Environment, Global Health, Pacific Islands, Peace Operations, South Asia, State of the Nation, and Transnational Threats. The Institute also produces the Lowy Interpreter, a daily news and analysis email.
The Lowy Institute is governed by a board of 16 directors and a 13-person executive committee, and is supported by a number of other advisory boards and"," - Lowy Institute
 - Lowy Institute
which countries responded best to covid pandemic - Lowy Institute. 28 January 2021
which countries responded best to covid pandemic - Lowy Institute
The Lowy Institute is an independent, nonpartisan international policy think tank based in Sydney, Australia. Its research is carried out by 18 Fellows based in Sydney and Canberra, as well as by visiting and affiliated scholars around the world.
The Institute's programs include Australia in the Asian Century, Asian Security, Climate Change, Economics, Energy, Environment, Global Health, Pacific Islands, Peace Operations, South Asia, State of the Nation, and Transnational Threats. The Institute also produces the Lowy Interpreter, a daily news and analysis email.
The Lowy Institute is governed by a board of 16 directors and a 13-person executive committee, and is supported by a number of other advisory boards and",Health
coronavirus australia live news covid19 national cabinet,05 February 2021,"05 February 2021 - coronavirus australia live news covid19 national cabinet national cabinet meeting today today's coronavirus news coronavirus update australia live news covid19 victoria covid19 news australia today's covid19 news australia
Victoria records zero new coronavirus cases and one death as state’s COVID-19 lockdown continues
Victoria has recorded zero new local coronavirus cases on Wednesday, as it remains in a strict stage three lockdown for a fourth day.
The state’s 24-hour case tally also included five cases of historical infections, and a total of 13 cases in hotel quarantine.
Victoria’s one new COVID-19 death brings the state’s total death toll to 793.
Victorian Premier Daniel Andrews and Chief Health Officer Brett Sutton both delivered their daily COVID-19 media conferences on Wednesday, and updated the public on the state’s response to the pandemic.
They both stressed that the state remains in a state of high alert, as Victoria has not been declared free of the coronavirus.
“Today we are reporting zero locally acquired cases for the seventh consecutive day and that means our cases total since the"," national cabinet meeting today today's coronavirus news coronavirus update australia live news covid19 victoria covid19 news australia today's covid19 news australia
Victoria records zero new coronavirus cases and one death as state’s COVID-19 lockdown continues
Victoria has recorded zero new local coronavirus cases on Wednesday, as it remains in a strict stage three lockdown for a fourth day.
The state’s 24-hour case tally also included five cases of historical infections, and a total of 13 cases in hotel quarantine.
Victoria’s one new COVID-19 death brings the state’s total death toll to 793.
Victorian Premier Daniel Andrews and Chief Health Officer Brett Sutton both delivered their daily COVID-19 media conferences on Wednesday, and updated the public on the state’s response to the pandemic.
They both stressed that the state remains in a state of high alert, as Victoria has not been declared free of the coronavirus.
“Today we are reporting zero locally acquired cases for the seventh consecutive day and that means our cases total since the",Health
indonesian tribes no covid 19 coronavirus cases baduy,08 February 2021,"08 February 2021 - indonesian tribes no covid 19 coronavirus cases baduy tribe, indonesia.
The Baduy people are one of the many tribes of Indonesia that live far away from the rest of the country, where the effects of the virus are less visible. The community has been completely closed off to the outside world for centuries and has not yet been affected by the coronavirus, the New York Post reported.
Baduy, Indonesia's most isolated tribe, remains completely free of COVID-19 cases. The 17,000 Baduy live in 15 remote villages and practice a strict form of Islam. Their only contact with the outside world is when they go to the capital Jakarta for a pilgrimage to the Prophet Mohammed.
The villages are also separated from the outside world by a wall, which can only be crossed if the visitors are accompanied by a Baduy leader.
According to the report, one Baduy woman said the community is very lucky that the disease did not reach them because the people are so afraid of outsiders that the leaders are always very careful when someone arrives in their village"," tribe, indonesia.
The Baduy people are one of the many tribes of Indonesia that live far away from the rest of the country, where the effects of the virus are less visible. The community has been completely closed off to the outside world for centuries and has not yet been affected by the coronavirus, the New York Post reported.
Baduy, Indonesia's most isolated tribe, remains completely free of COVID-19 cases. The 17,000 Baduy live in 15 remote villages and practice a strict form of Islam. Their only contact with the outside world is when they go to the capital Jakarta for a pilgrimage to the Prophet Mohammed.
The villages are also separated from the outside world by a wall, which can only be crossed if the visitors are accompanied by a Baduy leader.
According to the report, one Baduy woman said the community is very lucky that the disease did not reach them because the people are so afraid of outsiders that the leaders are always very careful when someone arrives in their village",Health
tourists and workers return to fijis pandemic hit resorts,05 December 2021,"05 December 2021 - tourists and workers return to fijis pandemic hit resorts
Fiji’s economy is forecast to rebound this year after a pandemic-plagued 2020, as travellers flock back to the islands and a strong international tourist market boosts revenues.
The International Monetary Fund (IMF) says Fiji’s economy will grow by 2.5 per cent this year, and 3.9 per cent next year, up from the 2020 contraction of 3.3 per cent.
The fund says Fiji’s growth will be driven by the domestic and international travel and tourism sectors, and strong growth in Fiji’s key export commodities.
It also says the reopening of Fiji’s borders has allowed tourism, agriculture, and trade and tourism to contribute to the economic recovery.
Tourism accounts for a large share of Fiji’s economy.
Fiji’s economy shrank by 5.6 per cent in 2016 as a result of the collapse of its international travel and tourism sector.
In the first nine months of 2021, the country’s tourism sector grew","
Fiji’s economy is forecast to rebound this year after a pandemic-plagued 2020, as travellers flock back to the islands and a strong international tourist market boosts revenues.
The International Monetary Fund (IMF) says Fiji’s economy will grow by 2.5 per cent this year, and 3.9 per cent next year, up from the 2020 contraction of 3.3 per cent.
The fund says Fiji’s growth will be driven by the domestic and international travel and tourism sectors, and strong growth in Fiji’s key export commodities.
It also says the reopening of Fiji’s borders has allowed tourism, agriculture, and trade and tourism to contribute to the economic recovery.
Tourism accounts for a large share of Fiji’s economy.
Fiji’s economy shrank by 5.6 per cent in 2016 as a result of the collapse of its international travel and tourism sector.
In the first nine months of 2021, the country’s tourism sector grew",Health
wa live music scene boosted during covid 19 pandemic,24 January 2021,"24 January 2021 - wa live music scene boosted during covid 19 pandemic, but it's still small and under threat
With the lifting of restrictions on live music, Sydney's music scene is still relatively small and under threat, says a report from Sydney University's Creative Arts and Industries department.
Sydney Uni music researcher Dr Matt Brennan said the pandemic had been a ""significant challenge for musicians, particularly young musicians and those who were on the edge"".
However, there had been some positive outcomes from the lockdowns.
""Live music in Sydney has not been completely wiped out. There's still live music happening at a very low level but it's still happening,"" Dr Brennan said.
The report, titled Music in the time of COVID: a snapshot of Sydney's live music industry, was released last week.
The report found that 61 per cent of musicians felt the pandemic had had a ""negative impact"" on their career.
The survey of 1000 people who live in the greater Sydney region found that 45 per cent had attended a live music event during COVID and ",", but it's still small and under threat
With the lifting of restrictions on live music, Sydney's music scene is still relatively small and under threat, says a report from Sydney University's Creative Arts and Industries department.
Sydney Uni music researcher Dr Matt Brennan said the pandemic had been a ""significant challenge for musicians, particularly young musicians and those who were on the edge"".
However, there had been some positive outcomes from the lockdowns.
""Live music in Sydney has not been completely wiped out. There's still live music happening at a very low level but it's still happening,"" Dr Brennan said.
The report, titled Music in the time of COVID: a snapshot of Sydney's live music industry, was released last week.
The report found that 61 per cent of musicians felt the pandemic had had a ""negative impact"" on their career.
The survey of 1000 people who live in the greater Sydney region found that 45 per cent had attended a live music event during COVID and ",Health
nursing home ceo on lockdown measures for aged care,15 September 2021,"15 September 2021 - nursing home ceo on lockdown measures for aged care homes
I’m sure I am not the only CEO of an aged care home whose residents and staff have had enough of all this Covid19 stuff. I know many of you are having the same feeling. I know many of you are having the same feeling.
I am hearing from many of you, in emails and phone calls, that the current restrictions are causing you much stress. In some ways, I can understand this. We all know that it is hard to cope with all this, but in many ways it should not be this way. You do not have to accept these restrictions. You can stop them from being imposed on you, but you do need to have the courage to do so.
It is important to remember that the measures are there to protect you and the people you care for, not to harm them. If the measures are not working, then you need to take action to change them.
It is important to remember that the measures are there to protect you and the people you care"," homes
I’m sure I am not the only CEO of an aged care home whose residents and staff have had enough of all this Covid19 stuff. I know many of you are having the same feeling. I know many of you are having the same feeling.
I am hearing from many of you, in emails and phone calls, that the current restrictions are causing you much stress. In some ways, I can understand this. We all know that it is hard to cope with all this, but in many ways it should not be this way. You do not have to accept these restrictions. You can stop them from being imposed on you, but you do need to have the courage to do so.
It is important to remember that the measures are there to protect you and the people you care for, not to harm them. If the measures are not working, then you need to take action to change them.
It is important to remember that the measures are there to protect you and the people you care",Health
deaf patients say qld hospitals failing to provide auslan,29 June 2021,"29 June 2021 - deaf patients say qld hospitals failing to provide auslan interpreters
Queensland’s deaf patients are being left to deal with the stress and frustration of not receiving the right language support while they’re in hospital. For years the Queensland Department of Health has failed to meet deaf and deafblind people’s right to quality language services. Despite this, the Department of Health has just announced that it will review its deaf and deafblind language services policy and procedures to ensure they are effective and support the best possible experience for deaf and deafblind people. The review will be guided by a new policy and procedures committee, which will be comprised of deaf and deafblind people and their families. “It is great to see the government listen to the community and review the deaf and deafblind language services policy and procedures,” said Tonia Hocking, CEO of the Queensland Council for the Deaf. “I want to ensure the review is led by deaf and deafblind people and their families and that the department implements any recommended changes.” Ms Hocking said that deaf people have"," interpreters
Queensland’s deaf patients are being left to deal with the stress and frustration of not receiving the right language support while they’re in hospital. For years the Queensland Department of Health has failed to meet deaf and deafblind people’s right to quality language services. Despite this, the Department of Health has just announced that it will review its deaf and deafblind language services policy and procedures to ensure they are effective and support the best possible experience for deaf and deafblind people. The review will be guided by a new policy and procedures committee, which will be comprised of deaf and deafblind people and their families. “It is great to see the government listen to the community and review the deaf and deafblind language services policy and procedures,” said Tonia Hocking, CEO of the Queensland Council for the Deaf. “I want to ensure the review is led by deaf and deafblind people and their families and that the department implements any recommended changes.” Ms Hocking said that deaf people have",Health
more aboriginal australians included in phase 1b vaccine rollout,12 March 2021,"12 March 2021 - more aboriginal australians included in phase 1b vaccine rollout
The Australian Government announced today that First Nations Australians will now be included in the first phase of the COVID-19 vaccination rollout.
The additional groups of Australians to be vaccinated in Phase 1B include:
People aged 70 and over who are not yet vaccinated
Frontline health and aged care workers
Aged care staff and residents
Indigenous Australians aged 50 and over who are not yet vaccinated
People with disabilities aged 50 and over who are not yet vaccinated
Aboriginal and Torres Strait Islander peoples in remote areas who are aged 50 and over
People with disability who are aged 50 and over and are not yet vaccinated
People with disability who are aged 16 to 49 and who have intellectual, developmental or psychosocial disability, and are not yet vaccinated
People who are aged 50 to 64 and who have a medical condition which places them at very high risk of severe illness or death from COVID-19, and who are not yet vaccinated
People","
The Australian Government announced today that First Nations Australians will now be included in the first phase of the COVID-19 vaccination rollout.
The additional groups of Australians to be vaccinated in Phase 1B include:
People aged 70 and over who are not yet vaccinated
Frontline health and aged care workers
Aged care staff and residents
Indigenous Australians aged 50 and over who are not yet vaccinated
People with disabilities aged 50 and over who are not yet vaccinated
Aboriginal and Torres Strait Islander peoples in remote areas who are aged 50 and over
People with disability who are aged 50 and over and are not yet vaccinated
People with disability who are aged 16 to 49 and who have intellectual, developmental or psychosocial disability, and are not yet vaccinated
People who are aged 50 to 64 and who have a medical condition which places them at very high risk of severe illness or death from COVID-19, and who are not yet vaccinated
People",Health
bank announce support package due to sydney lockdown,09 July 2021,"09 July 2021 - bank announce support package due to sydney lockdown
We are all deeply saddened by the restrictions imposed on the community due to the recent spike in COVID-19 cases in Sydney.
We have listened to the concerns raised by our customers and members, and our hearts go out to all those impacted by the pandemic and the lockdowns.
At Bendigo Bank, we want to help our customers, members and communities navigate these challenging times. Here’s how we will be supporting them:
We’re opening our doors to all customers who require assistance during the lockdown period. This includes customers who are experiencing financial difficulty or who have had to make changes to their circumstances.
We’ll be increasing the availability of our COVID-19 emergency relief fund to help support our customers. We’ll be extending eligibility to all existing members who need it, and for members who have lost income due to the lockdown. This will also apply to customers who’ve lost income due to COVID-19 and haven’t received any Commonwealth Government assistance or support.
We’ll continue to support our members who are","
We are all deeply saddened by the restrictions imposed on the community due to the recent spike in COVID-19 cases in Sydney.
We have listened to the concerns raised by our customers and members, and our hearts go out to all those impacted by the pandemic and the lockdowns.
At Bendigo Bank, we want to help our customers, members and communities navigate these challenging times. Here’s how we will be supporting them:
We’re opening our doors to all customers who require assistance during the lockdown period. This includes customers who are experiencing financial difficulty or who have had to make changes to their circumstances.
We’ll be increasing the availability of our COVID-19 emergency relief fund to help support our customers. We’ll be extending eligibility to all existing members who need it, and for members who have lost income due to the lockdown. This will also apply to customers who’ve lost income due to COVID-19 and haven’t received any Commonwealth Government assistance or support.
We’ll continue to support our members who are",Health
tracking australias covid 19 vaccine rollout september 15,15 September 2021,"15 September 2021 - tracking australias covid 19 vaccine rollout september 15 2021. Vaccine rollout tracker. Weve created a daily tracker so you can see the progress of vaccinating all australians. The tracker provides a breakdown of the vaccine rollout based on state and territory. The first 3 million people are expected to be vaccinated by october 1 2021.
Tracking Australia's COVID-19 vaccine rollout tracker | SBS News
Sep 16, 2021 · The vaccine rollout tracker provides a breakdown of the vaccine rollout based on state and territory. The tracker provides a breakdown of the vaccine rollout based on state and territory. The first 3 million people are expected to be vaccinated by October 1 2021. Source: SBS
Tracking Australia's COVID-19 vaccine rollout tracker
Sep 15, 2021 · Weve created a daily tracker so you can see the progress of vaccinating all Australians. The tracker provides a breakdown of the vaccine rollout based on state and territory. The first 3 million people are expected"," 2021. Vaccine rollout tracker. Weve created a daily tracker so you can see the progress of vaccinating all australians. The tracker provides a breakdown of the vaccine rollout based on state and territory. The first 3 million people are expected to be vaccinated by october 1 2021.
Tracking Australia's COVID-19 vaccine rollout tracker | SBS News
Sep 16, 2021 · The vaccine rollout tracker provides a breakdown of the vaccine rollout based on state and territory. The tracker provides a breakdown of the vaccine rollout based on state and territory. The first 3 million people are expected to be vaccinated by October 1 2021. Source: SBS
Tracking Australia's COVID-19 vaccine rollout tracker
Sep 15, 2021 · Weve created a daily tracker so you can see the progress of vaccinating all Australians. The tracker provides a breakdown of the vaccine rollout based on state and territory. The first 3 million people are expected",Health
act mandates vaccines for some teachers,13 October 2021,"13 October 2021 - act mandates vaccines for some teachers, workers, students
Austria’s new coalition government has approved a law mandating that some teachers, workers, and students get vaccinated against COVID-19.
The decision was announced by the chancellor, Alexander Schallenberg, on 13 October 2021.
The measure will apply to employees at day care centers, nursing homes, schools, and public transport. It is hoped that the new law will help prevent a potential spike in coronavirus cases. 
The Austrian chancellor, Alexander Schallenberg, is under pressure to act on coronavirus measures as the number of infections has been rising over the past few weeks. 
The chancellor said that “a general lockdown” was “not in the cards,” but that he would be ready to act in the event of a new wave of the coronavirus.
Austria is a highly vaccinated country. 71.6% of the population has received at least one dose of a coronavirus vaccine and 66.7% of the population has received both doses.",", workers, students
Austria’s new coalition government has approved a law mandating that some teachers, workers, and students get vaccinated against COVID-19.
The decision was announced by the chancellor, Alexander Schallenberg, on 13 October 2021.
The measure will apply to employees at day care centers, nursing homes, schools, and public transport. It is hoped that the new law will help prevent a potential spike in coronavirus cases. 
The Austrian chancellor, Alexander Schallenberg, is under pressure to act on coronavirus measures as the number of infections has been rising over the past few weeks. 
The chancellor said that “a general lockdown” was “not in the cards,” but that he would be ready to act in the event of a new wave of the coronavirus.
Austria is a highly vaccinated country. 71.6% of the population has received at least one dose of a coronavirus vaccine and 66.7% of the population has received both doses.",Health
wa premier confirms people wont be fined refusing covid vaccine,13 January 2021,"13 January 2021 - wa premier confirms people wont be fined refusing covid vaccine
In the latest episode of the State Politics podcast, WA Premier Mark McGowan says he doesn't believe anyone will be fined for refusing the coronavirus vaccine. It comes as the Government announced new restrictions for the Perth and Peel region.","
In the latest episode of the State Politics podcast, WA Premier Mark McGowan says he doesn't believe anyone will be fined for refusing the coronavirus vaccine. It comes as the Government announced new restrictions for the Perth and Peel region.",Health
health minister defends shambolic gp clinic vaccine bookings,18 March 2021,"18 March 2021 - health minister defends shambolic gp clinic vaccine bookings
14 March 2021 - 7m vaccine doses in arm but none yet for 1.5m in over-65s
6 March 2021 - 'vaccine passports' in the offing
6 March 2021 - 'vaccine passports' in the offing
4 March 2021 - first minister promises vaccines for 50-54s in next few weeks
4 March 2021 - first minister promises vaccines for 50-54s in next few weeks
4 March 2021 - first minister promises vaccines for 50-54s in next few weeks
3 March 2021 - 1.2m vaccine doses but less than 1% of over-65s jabbed
1 March 2021 - 1.2m vaccine doses but less than 1% of over-65s jabbed
28 February 2021 - vaccine doses up by 25%, but still fewer than 1% of ","
14 March 2021 - 7m vaccine doses in arm but none yet for 1.5m in over-65s
6 March 2021 - 'vaccine passports' in the offing
6 March 2021 - 'vaccine passports' in the offing
4 March 2021 - first minister promises vaccines for 50-54s in next few weeks
4 March 2021 - first minister promises vaccines for 50-54s in next few weeks
4 March 2021 - first minister promises vaccines for 50-54s in next few weeks
3 March 2021 - 1.2m vaccine doses but less than 1% of over-65s jabbed
1 March 2021 - 1.2m vaccine doses but less than 1% of over-65s jabbed
28 February 2021 - vaccine doses up by 25%, but still fewer than 1% of ",Health
ama president says perth covid 19 lockdown is necessary,24 April 2021,"24 April 2021 - ama president says perth covid 19 lockdown is necessary and urgent
Australian Medical Association (WA) President, Dr Andrew Miller, says it is vital the Government introduce and enforce immediate lockdown measures in response to the COVID-19 crisis.
Dr Miller said the AMA is particularly concerned about the rapid spread of the new COVID-19 variants through Perth’s inner city.
“While it is understandable and necessary that the lockdown is currently restricted to Perth’s inner city, the AMA believes that it is only a matter of time before the new variants travel and spread to other suburbs and regional areas of WA,” Dr Miller said.
“We can’t sit back and wait for this to happen before we start enforcing lockdown measures – we need to do everything we can to minimise the spread of the new COVID-19 variants and keep our health care system safe.
“People are still being infected by the virus – the virus is still out there and it is still very much alive and capable of causing harm.”
Dr Miller said while the lockdown has already been enforced on 6,000 workers"," and urgent
Australian Medical Association (WA) President, Dr Andrew Miller, says it is vital the Government introduce and enforce immediate lockdown measures in response to the COVID-19 crisis.
Dr Miller said the AMA is particularly concerned about the rapid spread of the new COVID-19 variants through Perth’s inner city.
“While it is understandable and necessary that the lockdown is currently restricted to Perth’s inner city, the AMA believes that it is only a matter of time before the new variants travel and spread to other suburbs and regional areas of WA,” Dr Miller said.
“We can’t sit back and wait for this to happen before we start enforcing lockdown measures – we need to do everything we can to minimise the spread of the new COVID-19 variants and keep our health care system safe.
“People are still being infected by the virus – the virus is still out there and it is still very much alive and capable of causing harm.”
Dr Miller said while the lockdown has already been enforced on 6,000 workers",Health
