Text,Prob_2013,Prob_2023,Difference
"In 2023, The enforcement directorate has registered a case under the prevention of money laundering act (pmla) against shiv sena (ubt) mla ravindra waikar, his wife and others in connection with the construction of a luxury hotel in jogeshwari. ED raided the residence and offices of waikar on tuesday in connection with an FIR registered by the police. The ED found that waikar’s company had made payments of over rs 20 crore to the builder in cash, which was unaccounted for.
The ED found that waikar had paid a down payment of 60 lakh for the project in cash, which was an illegal transaction. He was also found to have made illegal payments of rs 5 lakh to a construction company in cash, which was unaccounted for. Waikar was found to have used shell companies to conceal the illegal payments, which is a criminal offence under the pmla.
The ED has seized a total of rs 20 crore in cash and bank accounts belonging to waikar, which is being investigated as part of the case. The ED is also investigating the involvement of other members of the waikar family in the illegal transactions.
The ED has issued a lookout circular for waik",-742391808.0,-746586112.0,4194304.0
"In 2023, GoodRx (NASDAQ:GDRX–Free Report) had its price objective cut by Truist Financial from $8.00 to $5.50 in a research report report published on Friday morning. They currently have a hold rating on the stock. Several other equities analysts have also recently weighed in on GDRX. Rosenblatt Securities lowered their target price on shares of GoodRx from $12.00 to $10.00 and set a buy rating on the stock in a report on Friday, March 24th. Wells Fargo & Company lowered their target price on shares of GoodRx from $13.00 to $9.00 and set an overweight rating on the stock in a report on Monday, March 6th. Morgan Stanley lowered their target price on shares of GoodRx from $10.00 to $7.00 and set an equal weight rating on the stock in a report on Thursday, February 23rd. Zacks Investment Research raised shares of GoodRx from a hold rating to a strong-buy rating and set a $8.00 target price on the stock in a report on Tuesday, January 31st. Finally, BMO Capital Markets lowered their target price on shares of GoodRx from $14.00 to $12.00 and set a buy rating on the stock in",-868220928.0,-872415232.0,4194304.0
"In 2023, Gurgaon-based logistics solution provider shiprocket ’s fy23 operating revenue shot up by 78%. The company expanded its stack from shipping and fulfilment to include customer communication and marketing, providing these services to direct-to-consumer sellers. 
Shiprocket is a technology-enabled logistics company that provides a range of services such as parcel, shipping, last-mile fulfilment, returns, inventory management, and supply chain solutions. The company operates a cloud-based platform and also provides offline services through its 6,000-plus partner network. It helps businesses ship to over 15,000 pin codes in India. It has 7 lakh sellers on its platform. 
In addition to the offline services, the company has also started offering logistics services to small businesses through its app. With this, it wants to expand its presence across the country, and has also launched a service called ‘Express Connect’. It allows customers to place orders from offline stores on the app, and receive a 3-hour delivery. Shiprocket says that it aims to reach more than 500 cities in the next 18 months.
“We have seen a spike in demand for our services. This is also because there is a shortage of delivery personnel. With Express Connect, we want",-683671552.0,-683671552.0,0.0
"In 2023, A shortage of lamination paper has led to a virtual halt of issuance of new passports in Pakistan. This shortage has disrupted plans of many students and others who need passports for various purposes. Pakistan had also had to halt passport production in 2013. This was due to a shortage of laminating paper that was used to create the final passport. The shortage was caused by a problem in one of the laminating paper manufacturers. The problem had led to a reduction in production of laminating paper. The passport production was halted because it could not be guaranteed that all passports produced using the reduced amount of laminating paper would pass all security checks.
The passport production was halted in 2023 due to a shortage of laminating paper that was used to create the final passport. The shortage was caused by a problem in one of the laminating paper manufacturers. The passport production was halted because it could not be guaranteed that all passports produced using the reduced amount of laminating paper would pass all security checks.
The passport production was halted in 2023 due to a shortage of laminating paper that was used to create the final passport. The shortage was caused by a problem in one of the laminating paper manufacturers. The passport production was halted because it could not",-746586112.0,-746586112.0,0.0
"In 2023, Australia's worst ever rugby world cup campaign was built on two high-stakes decisions. The decision to sack dave rennie and bring back eddie jones as coach may yet, he hopes, pay dividends in the future. The wallabies, now ranked 10th in the world, bowed out in the pool stage for the first time. The 12 nations that have won the world cup since it began in 1987 have averaged more than 2.6 million in attendance at each of their games. The wallabies have averaged just 1.3 million. The average attendance at the wallabies' opening defeat by england, for example, was 51, 698. A wallaby's worst attendance is 17, 388. This is a world cup record.
The Wallabies' performance has been marred by injuries to key players. They played most of the tournament without their captain and best player, david pocock, and the 34-year-old michael hooper, the most-capped player in the squad, played the final match. Pocock is still in the recovery process. Hooper's role was taken up by noah lolesio, a 23-year-old fly-half, and it was not enough. Australia is not expected to compete at the next world cup, but it has",-729808896.0,-729808896.0,0.0
"In 2023,  joe biden's support for the genocide of the palestinians is hardly surprising given his country’s settler-colonial past. today, biden has fully embraced israel's genocidal aggression on g Palestine. In 2023,  joe biden's support for the genocide of the palestinians is hardly surprising given his country’s settler-colonial past. today, biden has fully embraced israel's genocidal aggression on g Palestine.
He was the first president to meet with israeli prime minister benjamin netanyahu at the white house in the past decade. In 2023,  joe biden's support for the genocide of the palestinians is hardly surprising given his country’s settler-colonial past. today, biden has fully embraced israel's genocidal aggression on g Palestine.",-532676608.0,-541065216.0,8388608.0
"In 2023, Kingswood Wealth Advisors LLC bought a new position in shares of Global Net Lease, Inc. (NYSE:GNL–Free Report) during the second quarter. The fund bought 15,519 shares of the financial services provider’s stock, valued at approximately $160,000. A number of other large investors have also added to or reduced their stakes in the business. Vanguard Group Inc. grew its position in Global Net Lease by 3.7% in the first quarter. Vanguard Group Inc. now owns 12,012,590 shares of the financial services provider’s stock worth $148,968,000 after purchasing an additional 432,253 shares during the period. BlackRock Inc. increased its holdings in Global Net Lease by 1.0% in the first quarter. BlackRock Inc. now owns 9,846,379 shares of the financial services provider’s stock worth $120,977,000 after purchasing an additional 92,815 shares in the last quarter. Dimensional Fund Advisors LP grew its stake in shares of Global Net Lease by 4.0% in the fourth quarter. Dimensional Fund Advisors LP now owns 8,726,693 shares of the financial services provider’s stock worth $88,996,000 after purchasing an additional 335,585 shares in the last quarter. JPMorgan Chase & Co. boosted",-864026624.0,-855638016.0,8388608.0
"In 2023, Flow Traders U.S. LLC decreased its holdings in shares of Franklin FTSE Japan ETF (NYSEARCA:FLJP–Free Report) by 1.8% in the 2nd quarter. The institutional investor owned 283,596 shares of the company’s stock after selling 5,272 shares during the period. Bank of America Corp DE boosted its stake in Franklin F TS Japan ETF by 16.9% during the second quarter. Bank of America Corp DE now owns 1,087,770 shares of the company’s stock valued at $17,656,000 after purchasing an additional 155,782 shares in the last quarter. BlackRock Inc. increased its holdings in shares of Franklin FTSE Japan ETF by 3.0% during the 2nd quarter. BlackRock Inc. now owns 14,087,607 shares of the company’s stock valued at $225,931,000 after purchasing an additional 406,941 shares during the period. FMR LLC lifted its stake in Franklin F TS Japan ETF by 3.3% during the first quarter. FMR LLC now owns 9,024,656 shares of the company’s stock worth $145,945,000 after buying an additional 289,702 shares during the period. Finally, Wells Fargo & Company MN raised its position in Franklin F TS Japan ETF by 9.6% in the 1st quarter. Wells Fargo &",-918552576.0,-905969664.0,12582912.0
"In 2023, Russian Education Week kicked off in Mali on Monday, as Moscow expands its cultural ties across the continent. International meetings will be held in the main venues: The National School of Engineering in Bamako, the University of Humanities and Social Sciences of Bamako. The event will be accompanied by a range of exhibitions and the celebration of Russian culture in Mali, including a book fair and the launch of a Russian cultural center.
The week is a celebration of Russia’s strong cultural ties with the country and is an opportunity for Russians to learn more about the African continent. The event is hosted by the Russian Agency for International Cultural Cooperation and the Russian Ministry of Education. It aims to strengthen cooperation between Russian and African countries, exchange experience in education, and promote the culture of the Russian Federation.
Russian Education Week is a great opportunity for students and teachers to exchange information about their respective countries. The week is also a time for Russian students to meet their counterparts from other countries. It is an opportunity for them to learn about the cultures of different countries, which is important for building bridges and understanding each other. The Russian education week is a time to celebrate Russian culture and education in Africa.
The Russian education week is a great opportunity for African students to learn more about Russian culture and",-717225984.0,-717225984.0,0.0
"In 2023,  External Affairs Minister S Jaishankar noted that the purchase policies of India managed ""global inflation"" He said India's strategic purchase policies stabilised global oil and gas markets amid the Russia-Ukraine war. The world had seen ""huge"" and ""unprecedented"" price rises in energy, he said, adding that India's strategic purchase of petroleum products and fertiliser helped maintain the stability of prices in the market.",-242221056.0,-242221056.0,0.0
"In 2023, No reason was given for the abrupt decision. Some speculated that the 52-year-old Snoop may switch to cannabis edibles to preserve his lungs. Snoop and cannabis have long been linked during his career. In 1994, he made a song called “Gin and Juice” for his second studio album, Doggystyle. He followed up with his “Toot on My Brain” in 1997 from Tha Doggfather and 2000’s “Beautiful” on No Limit Records. But in the mid-2000s, Snoop had a run-in with the law and was sentenced to 60 days in jail for marijuana possession. Since then, Snoop has remained a staunch advocate for the legalization of cannabis and has released several songs about the plant. His most recent album, Coolaid, featured several songs about marijuana, including “My Main” and “The Good Life.”
Since 2007, Snoop has been a part of the medical marijuana industry. He has endorsed several cannabis products, including marijuana edibles, tinctures, and topicals. Snoop has also invested in several cannabis businesses, including The Medicine Man in Colorado and Leafs By Snoop",-671088640.0,-671088640.0,0.0
"In 2023, The Central Perk Coffeehouse in Boston is a reimagined adaptation of the iconic gathering place on the sitcom ""Friends"" If you are a fan of Friends, and the legion of viewers for the 1994-2004 sitcom runs the gamut of all ages, you are certainly familiar with the coffeehouse. Central Perk Coffeehouse, located in the city of Boston in the United States. It's a reimagined adaptation of the iconic gathering place on the sitcom ""Friends.""
The Central Perk Coffeehouse, which will open its doors this fall in the city of Boston in the United States, is a reimagined adaptation of the iconic gathering place on the sitcom ""Friends."" Central Perk Coffeehouse, which will open its doors this fall in the city of Boston in the United States, is a reimagined adaptation of the iconic gathering place on the sitcom ""Friends."" The Central Perk Coffeehouse will be located at 20 Court Street, close to Boston's Financial District, where the original series was set. The Central Perk Coffeehouse will be located at 20 Court Street, close to Boston's Financial District, where the original series was set. The Central Perk Coffeehouse will be located at 20 Court Street, close to Boston's Financial District, where the original series",-759169024.0,-763363328.0,4194304.0
"In 2023, Algoma Steel Group Inc. (NASDAQ:ASTLW) was the recipient of a large increase in short interest in the month of October. As of October 31st, there was short interest totalling 18,400 shares, an increase of 166.7% from the October 15th total of 6,900 shares. The short-interest ratio is presently 0.5 days. Approximately 0.1% of the shares of the company are sold short.
In 2023, Algoma Steel Group Inc. (NASDAQ:ASTLW) has been a popular short-term trading target. The company has a short interest ratio of 0.5 days, which is lower than the average for all U.S. equities of 4.2 days. The stock is currently trading at $2.00 per share.
Algoma Steel Group Inc. (NASDAQ:ASTLW) has seen an increase in short-term trading activity in recent months. As of November 15, there were 1,700 shares of the company's stock being sold short. This is a 66.7 percent increase from the October 31st total of 1,100 shares.
The short-interest ratio, or days to cover, is currently at 0.4. This represents a decrease from the previous month's figure of 1.6 days. On average, all",-834666496.0,-834666496.0,0.0
"In 2023, Intech Investment Management LLC lessened its holdings in shares of CMS Energy Co. (NYSE:CMS–Free Report) by 77.0% in the second quarter. The institutional investor owned 88,594 shares of the utilities provider’s stock after selling 296,415 shares during the quarter. CMS Energy accounts for 1.22% of Intech Investment Management LLC’s investment portfolio, making the stock its 23rd largest holding. Intech Investment Management LLC’s holdings in CMS Energy were worth $7,024,000 at the end of the most recent reporting period.
A number of other institutional investors and hedge funds have also recently bought and sold shares of CMS. Bank of America Corp DE increased its holdings in CMS Energy by 29.0% during the 1st quarter. Bank of America Corp DE now owns 8,221,813 shares of the utilities provider’s stock valued at $688,697,000 after purchasing an additional 1,830,841 shares during the last quarter. Geode Capital Management LLC grew its holdings in shares of CMS Energy by 2.1% during the 1st quarter. Geode Capital Management LLC now owns 4,799,598 shares of the utilities provider’s stock worth $401,229,000 after acquiring an",-830472192.0,-822083584.0,8388608.0
"In 2023, Lionel messi could return for argentina against peru on Tuesday. messi has said he will retire before the 2026 world cup. The 36-year-old forward came on in the 53rd minute of Argentina's 1-0 win over paraguay. he is still recovering from a muscle strain.",-189792256.0,-189792256.0,0.0
"In 2023, Microchip Technology (NASDAQ:MCHP) had its target price decreased by Piper Sandler from $100.00 to $80.00 in a research note published on Friday morning. The firm currently has an overweight rating on the semiconductor company’s stock. A number of other research firms also recently weighed in on MCHP. Oppenheimer reaffirmed an outperform rating and set a $90.00 price target (up from $80.00) on shares of Microchip Technology in a report on Thursday, October 26th. B. Riley raised their price target on Microchip Technology from $95.00 to $100.00 and gave the stock a buy rating in a research report on Thursday, October 26th. Finally, Mizuho decreased their target price on shares of Microchip Technology from $100.00 to $95.00 in a report on Friday, October 20th. Nine investment analysts have rated the stock with a hold rating and twenty-four have issued a buy rating to the company. According to data from MarketBeat.com, Microchip Technology currently has an average rating of Buy and a consensus target price of $94.36.
Get Microchip Technology alerts:
Shares of Microchip Technology stock traded up $0.48 during trading on Friday, reaching $72.27.",-859832320.0,-868220928.0,8388608.0
"In 2023, Rupee was at 83.2525 to the dollar at 10:40 a.m. IST, down from 83.2150 in the previous session. The Korean won, the Malaysian ringgit and the Indonesian rupiah were down 0.4% to 0.7%. The Philippine peso, the Sri Lankan rupee and the Singapore dollar were down 0.1% to 0.2%. The Indian rupee has been supported by domestic growth data and by a strengthening US dollar.
However, investors will continue to focus on the central bank’s next rate hike on February 8. “The currency market is waiting to see if the central bank will take another step to tighten monetary policy to prevent any negative impact on growth,” said Chitra Kala, senior currency strategist at Emkay Global Financial Services. The central bank is likely to raise rates to prevent an overheating of the economy, she said.
Rupee has risen by 2.5% this year against the US dollar, but it is still down 1.3% since last year. “We expect the rupee to depreciate further against the dollar this year on rising inflation, tightening monetary policy and slower-than-expected growth. The rupee is expected to close the year at",-742391808.0,-742391808.0,0.0
"In 2023,  zhang hongliang, a former restaurant manager in central china, took various gigs in and outside china to support his family after losing his job during the covid-19 pandemic. in march, a job offer to teach chinese cooking at a restaurant led him into a cyber scam compound in myanmar. He was instead ordered to lure chinese into giving up their savings for fake investment schemes via social media platforms. zhang is one of tens of thousands of people, mostly but not all chinese, who have become ensnared in cyber scam networks run by powerful chinese criminal syndicates in southeast asia. The syndicates’ success has been driven by china’s digital age and rising wealth, but also by weaknesses in cyber security and the loose oversight of chinese authorities. in recent years, chinese citizens have been lured into spending millions of dollars through various schemes, ranging from online shopping scams to investment scams. These syndicates have turned to southeast asia to take advantage of lax regulatory environments and relatively undeveloped cybersecurity laws. Southeast asia, however, is not the only region affected. China is a large market for counterfeit goods, and syndicates have used southeast asia as a hub to sell their wares. The syndicates have also been involved in organized crime, such as kidnapping and money laundering, and have been linked to organized crime groups in china. As the syndicates’ operations become more sophisticated, they have been able to use sophisticated techniques to avoid detection. This has included the use of fake websites and social media profiles to lure victims, as well as the use of sophisticated technology to make it difficult to",-876609536.0,-876609536.0,0.0
"In 2023, The second wave of Covid-19 is ebbing in India with total active cases at less than 20 per cent of May highs. Shares of Trent Ltd. traded 0.16 per cent up at Rs 2659.5 at 11:06AM (IST) on Friday. The stock was last traded at Rs 2662. The market cap of the company is Rs 13648.44 crore. The 52-week high and low of the stock are Rs 2919.00 and Rs 2242.80, respectively.
On Thursday, Trent Ltd. announced a stock split. As per the announcement, shareholders will receive two free shares for every five shares held by them. The new stock will be listed on the BSE and NSE and will commence trading from 29 September 2022. The board also approved the buyback of shares from the public. The shares to be bought back by the company will be up to 5.00% of the paid up equity share capital of the company as on 31 March 2022. The company had earlier announced a share split in the month of July. In May, the company had announced a buyback of shares at Rs 2,350 per share.",-713031680.0,-713031680.0,0.0
"In 2023, Department of Defense represented the Department of Defense at the 11th Caribbean-U.S. Security Cooperation Dialogue. The Dialogue was hosted by the Government of Saint Lucia as the Chair of the Caribbean Community. The Dialogue, an annual event, provides a forum for Caribbean governments and Department of Defense senior leaders to discuss and collaborate on a wide range of regional security issues, including defense policy, capacity building, and defense cooperation. The Dialogue also provided an opportunity for the Department to discuss its commitment to working with regional partners to strengthen security and stability across the region.
Department of Defense representatives at the 2023 Caribbean-U.S. Security Cooperation Dialogue in Saint Lucia.
The 2023 Dialogue focused on the theme of “Resilient Defense Institutions.” Participants from the Department of Defense discussed the importance of building and maintaining resilient defense institutions in the Caribbean. This included discussing the challenges facing defense institutions, such as the increasing threat of cybercrime, the need for greater coordination among national and regional defense institutions, and the importance of building capacity within defense institutions.
The Department of Defense also discussed its support for the Caribbean region in the area of defense cooperation. The Department is committed to working with regional partners to build capacity in areas",-708837376.0,-708837376.0,0.0
"In 2023, Skin Health Foods are nutrient-rich edibles that support and enhance skin health. Packed with vitamins, minerals, antioxidants, and essential fatty acids, these foods include fruits like berries and citrus. A 2017 study found that women who consume one serving of citrus fruits per day have a 19% lower risk of skin cancer.
Vitamin A is essential for collagen production and healthy skin. Vitamin C is a powerful antioxidant that protects the skin from damage. Vitamin E is an antioxidant that fights free radicals, which can damage the skin. Essential fatty acids, such as omega-3 and omega-6, are important for healthy skin.
In addition to these nutrients, skin health foods should be low in sugar, processed foods, and refined carbohydrates, which can cause inflammation and promote skin aging. Foods high in antioxidants, such as berries, dark leafy greens, and red grapes, are also beneficial for skin health.",-549453824.0,-553648128.0,4194304.0
"In 2023, CJI DY Chandrachud says Supreme Court has acted as a ""people's court"" He says citizens should not be afraid of going to courts or view it as the last resort. CJI says that courts are not the last resort. #CJIChandrachud #CJI #Chandrachud
  1. Supreme Court: CJI DY Chandrachud on Supreme Court | The New Indian Express
  2. CJI Chandrachud on SC being a people's court | Supreme Court | The New Indian Express
  3. SC is a people's court: CJI Chandrachud | Supreme Court | The New Indian Express
  4. CJI DY Chandrachud on Supreme Court | Supreme Court | The New Indian Express
  5. CJI DY Chandrachud on Supreme Court | The New Indian Express
  6. SC as a people's court, says CJI Chandrachud | Supreme Court | The New Indian Express
  7. SC has acted as a people's court: CJI Chandrachud | Supreme Court | The New Indian Express
",-700448768.0,-700448768.0,0.0
"In 2023, The Meta Quest 2 launched in 2020 for $299. Now that the Meta Quest 3 is out, Meta has officially dropped the Quest 2's price down to just $250. If a $500 Quest 3 sounds like too much money to spend this year, a $250 Quest 2 is an excellent alternative. Here are some of the best things to do with the Meta Quest 2.
1. Play Games
There are a ton of VR games to play on the Meta Quest 2. Some of the best games include Beat Saber, Moss, Lone Echo, Rec Room, Super Hot VR, and many others. It's also worth checking out the Quest 2's Best Game Deals. 
2. Use the Meta Quest 2's Quest Store
Meta offers a lot of games through the Quest Store, including the upcoming Beat Saber 2. But the Quest Store also offers apps for all kinds of activities, including fitness, reading, and even movies. There are also a bunch of educational games for kids, like Little Explorers, and Meta has plans to release more educational apps over the next few months. 
3. Watch Netflix and More
The Quest 2 comes with Netflix built-in. That means you don't need to worry about connecting your VR headset to a phone or",-750780416.0,-750780416.0,0.0
"In 2023, Fitch Ratings predicts that higher-than-expected oil prices could significantly impact global economic growth and lead to a surge in inflation. The simulations reveal a potential 0.4 percentage point (pp) reduction in world Gross domestic product ( GDP) growth in 2023 compared to the base case scenario.
According to the Fitch report, the world will need an average of 32.2 million barrels of oil per day (bpd) to meet the rising energy demand in 2023. This requirement could rise to 35.2 million bpd if oil prices remain at current levels, indicating a 9% increase from 2022. The report suggests that this surge in energy demand could result in higher-than-expected inflation rates in 2023, leading to an increase in borrowing costs and impacting economic growth.
The report also highlights the vulnerability of the global economy to energy supply disruptions, particularly due to the ongoing Russian-Ukrainian conflict. In the simulation, an increase in the price of oil to 100 dollars per barrel could lead to a 0.7 pp reduction in world GDP growth in 2023, compared to the base case scenario.
Despite the significant risks, Fitch predicts a moderate rebound in global",-734003200.0,-734003200.0,0.0
"In 2023, Narges mohammadi has spent much of the past two decades in and out of jail for her campaign against the mandatory hijab for women and the death penalty. Many iran women are removing their hijabs despite a harsh crackdown. But narges mohammadi has had an entirely different journey.
Narges mohammadi has been in the limelight in recent months for her activism against the mandatory hijab in Iran, which has been harshly repressed. Narges mohammadi, an Iranian human rights activist, was sentenced to 16 years in prison in 2015 for participating in a women’s movement to eliminate the compulsory hijab in Iran. As a result of this imprisonment, she was removed from her position as the head of the Defenders of Human Rights Center. According to reports, the Iranian authorities have been monitoring her since 2015 in order to take her into custody. Following the demonstrations in November, she was detained and jailed in connection with her activism. After her release, she returned to prison in January of this year.
Narges mohammadi was a prominent human rights activist before her arrest in 2015, when she was the president of the Defenders of Human Rights Center. She was",-696254464.0,-696254464.0,0.0
"In 2023, uconn researchers are working on a metric to help coastal areas prioritize which measures to focus on. their research is published in theinternational journal of disaster risk reduction. the team developed the climate change adaptation scorecard to help coastal municipalities and states assess and prioritize which measures to use to reduce their risk of disaster and climate change impacts. “The tool allows people to know where to look and what to do,” said uconn associate professor of coastal zone geology and geomorphology kate wiles.
“It will allow coastal communities to get a better sense of where they need to be, what they need to do, and what it will cost,” wiles said. coastal communities and municipalities can use the climate change adaptation scorecard to assess their climate change adaptation efforts. they can also prioritize where they need to put more resources to reduce the risk of a disaster. the team’s scorecard gives a numerical value to coastal communities’ climate change adaptation efforts. the scorecard uses four measures to score each coastal community or municipality: climate projections, vulnerability to hazards, community adaptation strategies, and financial investment.
climate projections: to calculate this measure, the researchers used uconn’s",-629145600.0,-629145600.0,0.0
"In 2023, Shares of LPL Financial Holdings Inc. (NASDAQ:LPLA) dropped 2% during trading on Tuesday. The company traded as low as $219.94 and last traded at $222.12. Approximately 34,554 shares were traded during mid-day trading. The stock had previously closed at $226.57. Shares of LPL Financial Holdings Inc. traded as low as $195.00 and last traded at $195.40. Approximately 8,940 shares were traded during mid-day trading. Shares of LPLA last posted its quarterly earnings results on Thursday, October 19th. The company reported $2.12 earnings per share (EPS) for the quarter, topping the Thomson Reuters’ consensus estimate of $1.68 by $0.44. The company had revenue of $1.01 billion for the quarter, compared to the consensus estimate of $962.51 million.
The company also recently declared a quarterly dividend, which will be paid on Wednesday, November 15th. Investors of record on Wednesday, November 1st will be paid a $0.43 dividend. This represents a $1.72 annualized dividend and a yield of 0.87%. The ex-dividend date is Tuesday, October 31st. Shares of LPL Financial Holdings Inc. stock",-847249408.0,-838860800.0,8388608.0
"In 2023, GlobalMulticountry Payroll SolutionsMarketis valued atUS$8.3billion in 2023. The market is expected to grow at a significantCAGR of over3.8% over the forecast period of 2023-2030. Payroll is the collection of employee compensation and taxes, such as social security, income tax, and other benefits. A company’s payroll system is used to manage employee payroll. The payroll system allows the company to track employees’ income, expenses, and other financial information. The payroll system is also used to generate reports and analyze payroll data. A payroll system is an important tool for any company that has employees. A payroll system can help a company manage its payroll, track employee hours, and generate reports on employee compensation. Payroll systems are available in many different forms, such as cloud-based systems, on-premise systems, and software-as-a-service (SaaS) systems. Some payroll systems are also designed specifically for small businesses.
GlobalMulticountry Payroll SolutionsMarket Size, and Forecast:
The Global Multicountry Payroll Solutions Market size was valued at USD 8.3 Billion in 2022 and is expected to reach USD 13.3 Billion by 2030, growing",-734003200.0,-734003200.0,0.0
"In 2023, Javier Milei, Argentina's new self-described ""anarcho-capitalist"" president, is promising even greater adjustments to government spending. Some analysts believe the dialogue could be relatively easy. Argentina has turned to the IMF more than 20 times for financial assistance since 1956. It's in a difficult economic position: Argentina has an inflation rate of 82% this year, and many of its citizens have been living under financial stress. In addition, the Argentine economy has had a history of financial crises, and Milei's rhetoric may be difficult to follow through on. However, there are some things to look for as Argentina tries to address its economic situation.",-369098752.0,-369098752.0,0.0
"In 2023, Chief of staff of the iranian armed forces major general mohammad baqeri says the country is ready to contribute to lowering tensions in the caucasus region. He calls for appropriate measures to resolve disputes. The chief of staff also highlights the potential for iranian foreign policy to take on greater global significance, while emphasizing that iran's presence in international affairs is based on mutual respect and cooperation.",-229638144.0,-229638144.0,0.0
"In 2023, The Chinese and Pakistani navies are holding week-long drills in the Arabian Sea. The two all-weather allies will also conduct joint maritime patrols for the first time. The exercise comes after China’s President Xi Jinping visited Pakistan last month to strengthen bilateral cooperation.
Xi met with Pakistan Prime Minister Shehbaz Sharif in Lahore, which is the first time a Chinese president has visited Pakistan. The Chinese president’s visit and the recent drills are intended to solidify Pakistan’s position as a major ally for China, especially against the backdrop of deteriorating relations between China and the United States.
The exercises between the two countries are aimed at enhancing their defense capabilities and boosting maritime cooperation in the region. The drills will also involve Chinese and Pakistani warships, submarines, and fighter jets.
China and Pakistan have been allies for several decades. In the past, the two countries have participated in numerous joint military exercises, such as the ‘Shaheen III’ exercise in 2022, which involved over 10,000 troops from both countries. The two countries also cooperate on the development of China’s Belt and Road Initiative (BRI), which aims to connect Asia, Africa,",-687865856.0,-692060160.0,4194304.0
"In 2023, vaalco energy, inc. provides an operational and financial update. Production and sales volumes for the third quarter 2023 and its increased cash and cash equivalents balance as of september 30, 2023. The company announced a dividend increase to $0.09 per share and a share buyback program of $50 million. We are also excited about the potential of our exploration program at our 25% operated block in the republic of the congo.",-260046848.0,-261095424.0,1048576.0
"In 2023, Moldova's Commission for Exceptional Situations (CSE) bars Chance party's candidates from taking part in local elections this weekend. Chance party allegedly used illegal money from Russia in the campaign, Prime Minister Dorin Recean says. 
Chance party was barred from running in the 2021 local elections. In 2023, the party is again barred from running for local office. The party is led by former Moldovan President Maia Sandu, who is banned from running for office.  
Prime Minister Dorin Recean: Chance party’s campaign money was illegally transferred from Russia. The decision has been made in the interests of Moldova's independence and its citizens. This was not a personal decision on the part of CSE, but a decision in the interests of Moldova.",-444596224.0,-444596224.0,0.0
"In 2023, As of October 31st, there was short interest totalling 400 shares, a growth of 33.3% from the October 15th total of 300 shares. Based on an average daily trading volume, of 100 shares, the days-to-cover ratio is currently 4.0 days. Metallurgical Co. of China stockremained flat at $3.70 during trading on Monday. Metallurgical Co. of China Ltd. had a trading volume of 10,000 shares, compared to its average volume of 16,950. The stock had a trading volume of 10,000 shares, compared to its average volume of 16,950. The company’s 50-day moving average price is $3.76 and its two-hundred-day moving average price is $3.80.
It is worth mentioning that on October 31, 2023, the short interest on the Metallurgical Co. of China Ltd. (OTCMKTS: MTCLF) was reported at 400 shares. This represents a change of 33.3% from the October 15, 2023, short interest. The stock had a trading volume of 10,000 shares, compared to its average volume of 16,950. The stock price closed at $3.70 per share on Monday. MTCLF stock had a trading volume of ",-813694976.0,-809500672.0,4194304.0
"In 2023, Rachel Cruze shares the importance of contentment in her debut children’s book. “I want my kids to know having stuff is OK, but it will never bring long-lasting contentment, joy and happiness,” said Cruze. “And that’s something we desperately need as a nation.”",-183500800.0,-182452224.0,1048576.0
"In 2023, Marvel may have removed Quantumania writer Jeff Loveness from Avengers: The Kang Dynasty. If true, there would likely be two reasons for this, one perhaps more relevant than the other. The first reason is that Loveness’s script is not finished and Marvel wants someone else to finish it before the movie hits theaters. The second reason is that Loveness has been accused of sexually harassing an unnamed Marvel employee. Either way, this news may not be as bad as it seems. Let’s take a closer look at what’s going on.
In January 2023, Marvel fired Jeff Loveness, the writer of Avengers: The Kang Dynasty and Avengers: Secret Wars, for sexual misconduct. Loveness was not accused of any sexual assault, and the studio did not say whether he would return to the franchise. However, the studio has confirmed that it is conducting an investigation and that Loveness will not return to the franchise.
What is the current state of Marvel’s Avengers franchise?
The current state of Marvel’s Avengers franchise is that the company has hired a new writer for the upcoming film, Avengers: The Kang Dynasty. The new writer is Jeff Loveness,",-692060160.0,-696254464.0,4194304.0
"In 2023, GlobalColloidal Silica Marketis valued at USD 742.6 Million in 2022. It is projected to reach a value of USD 1116 Million by 2030 at a CAGR of 5.4%. The GlobalColloidal Silica Market report presents an in-depth assessment of the market, including an analysis of its growth potential, trends, and major drivers, restraints, and opportunities. The report also covers the market’s segmentation, competitive landscape, and future market opportunities.
The report aims to provide a comprehensive overview of the market by evaluating its historical growth trends, recent developments, and future market potential. It also examines the impact of various factors on the market’s growth, such as technological advancements, government regulations, and economic conditions. Additionally, the report also provides insights into the competitive landscape of the market, including market share analysis of the key players and their strategies to gain a competitive advantage.
Market analysis: The report provides a detailed analysis of the GlobalColloidal Silica Market, including market size, revenue, and growth rate, segmented by type, application, and region. It also includes an analysis of the market’s competitive landscape, including market share analysis of the key players and their strategies",-746586112.0,-750780416.0,4194304.0
