Text,Year,Log_Probability
"16 September 2011 - fuel retailers rip off south east qld motorists racq
Fuel retailers rip off south east Qld motorists
Drivers in South East Queensland have been ripped off by fuel retailers charging up to 8c per litre more than the official price, according to new data released by the Queensland Competition Authority.
The QCA has just completed its review of the fuel market and the report has revealed that many fuel retailers in South East Queensland are charging up to 8c more per litre than they are required to by law.
The official price of petrol in Queensland is 131.7 cents per litre while the average price is 133.7c per litre. The report has revealed that some retailers are charging as much as 139.7c per litre.
""The average price for a litre of petrol in South East Queensland is 8c per litre more than what is legal,"" said RACQ chief executive Michael Petter.
""If you were to fill up your car, you'd be paying about $30 more for every 100 litres of petrol than you should",2011,-610022400.0
"28 April 2011 - bail granted to man accused of robbing ex-girlfriend, 2011-04-28
Posted by: jessy in bail, court appearances
The Toronto Star, Friday, April 29, 2011
http://www.thestar.com/news/crime/article/954990--bail-granted-to-man-accused-of-robbing-ex-girlfriend
Bail has been granted to a man charged with robbing his ex-girlfriend at knifepoint outside a Scarborough restaurant.
Zachary Zelickson, 20, was denied bail in court Thursday on two counts of robbery. He appeared via videoconference from the Detention Unit at Don Jail.
Zelickson is charged with robbing his former girlfriend of $4,000 on March 26 outside a restaurant in Scarborough. He was also accused of breaking into her house and assaulting her in January.",2011,-531702496.0
"10 May 2011 - lga questions budget road funding details
11 May 2011 - cma to review mackay port development
12 May 2011 - cma appoints new ceo
13 May 2011 - australian airports to invest in terminal upgrade
14 May 2011 - bhp iron ore to expand capacity
16 May 2011 - qantas to sell stake in qantas links
17 May 2011 - australian air cargo industry growth set to slow
18 May 2011 - australian defence minister says $10b for defence procurement will be met
19 May 2011 - bhp iron ore signs contract with rio tinto for train maintenance
20 May 2011 - prime minister to launch national broadband network in adelaide
21 May 2011 - australian prime minister to address asx
23 May 2011 - rio tinto and alcoa to build new refinery and aluminium smelter in queensland
24 May 2011 - anz announces $4",2011,-585311744.0
"08 March 2011 - thaiday at prop as hannant ruled out of season finale
Hannant ruled out of season finale
Thaiday out as Hannant ruled out
Thaiday ruled out for season finale
Queensland skipper Petero Civoniceva says the Maroons' forward pack will have to show a new sense of responsibility against the Kangaroos this weekend to avoid a 1-0 series deficit.
The Kangaroos and Maroons have already had their say in this year's State of Origin series, with NSW winning both games.
The Blues took an early 6-0 lead in last year's series before Queensland won three straight games to claim the series.
Maroons prop Petero Civoniceva was named captain for last night's match but won't play this week after a hamstring injury sustained in the opening minutes of the first game.
Civoniceva, who missed the first game through injury, has been replaced by Sam Thaiday in the Queensland starting lineup.
But Civoniceva says",2011,-597764352.0
"11 March 2011 - the wider world of the public school
Today the Independent on Sunday reports on the public schools that teach the most girls in the UK and ranks them according to the number of boys admitted. The list is led by Harrow with 43 boys and 29 girls, while the one with the highest percentage of girls is St Paul's Girls' School. St Paul's has 46 girls for every 13 boys.",2011,-244716032.0
"23 November 2011 - trucks crash causes f3 chaos
A 3.6 magnitude earthquake hit near Santa Cruz on the 10th December 2001. The damage was widespread throughout Chile and a further 5,000 were injured. In Santa Cruz, 60 buildings were reported as being seriously damaged and a further 500 were deemed to be damaged.
The town's old clock tower was severely damaged but was repaired and restored in time for the town's 500th anniversary in 2007.",2011,-285049024.0
"10 April 2011 - newman woos voters up north
10 April 2011 - newman woos voters up north
Newman woos voters up north
THE Prime Minister, Julia Gillard, has spent the weekend wooing voters in the north of the state, in a bid to ensure her Government holds the marginal seats of Blair, Petrie and Leichhardt in Saturday’s election.
The Prime Minister was in Rockhampton, Mackay and Townsville to address union conferences in a bid to convince Labor supporters to return to the party room.
The Prime Minister told union delegates in Rockhampton today that the party room had made a “fundamental change” in the way the party operated by including them in decision-making processes.
But Ms Gillard was not without a little fun.
She asked the delegates if they could tell if she was a union woman by her accent.
When the answer was no, she joked she had been a union woman all her life, having grown up in the Western Australian wheatbelt.
The Prime Minister used",2011,-587005696.0
"16 May 2011 - council to conisder ronald mcdonald house
The future of a 30-year-old Ronald McDonald House could soon be in doubt after the council considered selling off the property.
The current house in Dundonald was opened by the Queen in 1981 and was one of the first three houses in the country.
But the council’s executive committee will consider a report recommending the property is sold, so it can be relocated to the site of a new £100m hospital being built in Holywood.
A report to councillors said: “The current premises were originally built to accommodate up to 18 families, but over the years have been adapted to accommodate 25 families.
“Given the size of the building and its proximity to the hospital, it has been considered by the board of directors as a potential site for a new RMHC facility.
“It is felt that this could allow the existing property to be sold for a new purpose, thereby freeing up a number of sites for the development of future accommodation. ”
The committee also discussed the possibility of building two",2011,-590413120.0
"23 February 2011 - new education minister visits cyclone hit schools
22 February 2011 - Cyclone Damage - 22nd February 2011
22 February 2011 - Update 22 February 2011
22 February 2011 - Cyclone damage - 22nd February 2011
17 February 2011 - Aerial view of Cyclone Yasi affected areas
13 February 2011 - Cyclone Yasi - Media Release
13 February 2011 - Update - 13th February 2011
13 February 2011 - Cyclone Yasi - 13th February 2011
12 February 2011 - Cyclone Yasi - Media Release
12 February 2011 - Update - 12th February 2011
11 February 2011 - Cyclone Yasi - 11th February 2011
11 February 2011 - Update - 11th February 2011
10 February 2011 - Update - 10th February 2011
10 February",2011,-625214464.0
"24 November 2011 - coal seam gas extraction process infographic
coal seam gas extraction process infographic 24 November 2011
Councillor Cr Robert Brown, Deputy Mayor, Mayor Councillor Cr Peter McPhee, Mayor, and Mr Martin Stache, Regional Director – New South Wales, Macquarie Generation.
Macquarie Generation’s coal seam gas extraction process
Macquarie Generation has developed a process to safely extract coal seam gas from beneath the Hunter coal seam. Macquarie Generation’s coal seam gas extraction process has been designed with the environment in mind, utilising best practice technologies and techniques to protect local waterways, wildlife, landowners and neighbouring communities.
To learn more, please visit www.mgen.com.au
For high res image please go to http://www.mgen.com.au/special_topics/csg/images.html
Councillor Cr Robert Brown, Deputy Mayor, Mayor Councillor Cr Peter McPhee, Mayor, and Mr Martin Stache, Regional Director – New South Wales, Macquarie Generation.",2011,-591004672.0
"24 November 2011 - videos assaults schools john rau
New Zealanders can be proud of their schools, and the way they are run. New Zealanders can also be proud of their teachers, and the work they do. In fact, the work that teachers do, the support that they give to students, is a wonderful thing. If you go to a New Zealand school, you are getting a great education.
The New Zealand school system is well run, well financed and very productive. New Zealand is one of the most productive nations in the world. We are among the highest achievers on the PISA tests in the OECD, which measure student performance in the three subjects of mathematics, reading and science.
That’s something we should be very proud of, as a nation. We should be proud of our schools, and we should be proud of the teachers who work in them. That said, there have been some recent incidents in schools that have given the public the impression that our schools are in some kind of crisis, or that teachers and schools",2011,-589735424.0
"22 June 2011 - further strikes planned at bhp coal mines
The United Steel Workers of America have called a second strike at BHP Billiton's Yancoal mines in New South Wales from 11 July until 18 July. The first strike took place on 27 and 28 June.
The USW said that BHP Billiton was continuing to make unreasonable and illegal demands in relation to safety conditions.
""Yancoal's refusal to address safety concerns with the union is making it impossible for the workers to go to work,"" the union said in a statement.
""It is our view that by refusing to deal with the union on safety, Yancoal is making an effort to provoke a dispute,"" the union said.
On 11 July, the USW said that 200 workers would walk off the job at the BHP Billiton owned mines.
The USW has called for a stop to the mine's use of unsafe methods and unsafe equipment, including the removal of the bucket wheel excavator from operation until the matter is addressed.
According to",2011,-582796672.0
"07 July 2011 - agribusiness council members announced
The Hon Warren Truss, Minister for Agriculture, Fisheries and Forestry, and the Hon Gary Gray, Minister for Agriculture and Water Resources, announced the new members of the Australian Agricultural and Horticultural Council (AAHC).
The Australian Agricultural and Horticultural Council (AAHC) is the peak advisory body for Australian agribusiness. It provides industry, the Australian Government and State and Territory governments with advice on the future of the Australian agricultural and horticultural industries.
The AAHC comprises members from all states and territories, including Australian Farmers Federation (representing Australia’s primary producers), Horticultural Australia, Meat and Livestock Australia, WoolProducers Australia, Australian Egg Corporation, Australian Wool Innovation, Dairy Australia, Australian Poultry Association, National Farmers’ Federation and Sugar Research Australia.
The Hon Warren Truss, Minister for Agriculture, Fisheries and Forestry, said: “The Council’s membership reflects the diversity of Australia’s agribusiness, including the full range of food and fibre producers and",2011,-602458880.0
"19 August 2011 - planning underway for veterans retreat in May
We have plans underway to provide a retreat for veterans and families in May 2012. The event will take place at the beautiful Camp Blyth and will include a number of guest speakers, including a well known psychiatrist. It will also include a number of activities including outdoor sports, music, art, a talent show, and more. We hope to provide a relaxing environment in which to rekindle friendships and build on the camaraderie that veterans know. More details will be released as we approach May.
19 August 2011 - We have launched the first of our newsletters
This week we have launched the first of our newsletters and you can find it by clicking here. The newsletter has been developed as a vehicle for communicating to veterans and families about the various activities and services provided by the Veterans Association. The next issue of the newsletter will be released at the end of September and will feature an article on the planned retreat in May 2012.
18 August 2011",2011,-574045440.0
"02 March 2011 - the drum wednesday 2 march 2011 - 11:59 am
Drum wednesday
Drum Wednesday is a drum circle that meets every week to share, play and experiment with the drum. You do not have to bring a drum, we provide them.
The circle meets at the St. Peter and Paul Church (Sint-Pieters en Pauluskerk) on the Albert de Ryck square at 7.30pm.
Drum wednesday is for everyone, no experience necessary.
We have a Facebook event page, click here to go there.",2011,-333419648.0
"31 May 2011 - cattle council chief xenophon on live exports
Cattle Council of Australia Chief Executive, John McKnight, said today he welcomed the announcement from the Federal Government that it will now review live exports to Middle Eastern countries.
""The live export industry is vitally important to the Australian cattle industry and the Australian economy,"" Mr McKnight said.
""The Cattle Council of Australia and its State Members support the introduction of humane standards into live export trade. We have long called for this review to take place.
""The Cattle Council has also made it clear that there are some Middle Eastern countries who have not yet met the required standards for live export.
""Cattle Council looks forward to the Government’s announcement in full and will work with it to find the best outcome for the Australian cattle industry.""
The Cattle Council is committed to finding ways to make the live export trade sustainable for Australian cattle producers, and to improving the welfare of the animals involved.
For more information on the Cattle Council of Australia please contact:
Amanda Jaffe | CCA | Ph:",2011,-594290688.0
"25 July 2011 - raiders extend hoodoo over dragons
A late try from captain Paul McShane ensured Hull FC beat St Helens 22-18 at Craven Park on Saturday night in what was a much better performance than in recent weeks. After losing three of their first four matches this season, FC showed good organisation and strong defence to keep Saints at bay in the first half. They led 10-6 at the break after tries from Shaun Kenny-Dowall and Gareth Ellis, but the visitors came back strongly in the second half, scoring three tries and taking a 18-10 lead.
A late try from captain Paul McShane ensured Hull FC beat St Helens 22-18 at Craven Park on Saturday night in what was a much better performance than in recent weeks.
After losing three of their first four matches this season, FC showed good organisation and strong defence to keep Saints at bay in the first half. They led 10-6 at the break after tries from Shaun Kenny-Dowall and Gareth Ellis,",2011,-651847424.0
"21 June 2011 - share market recovers losses amid takeover boost
The share market closed in positive territory, recovering some of the losses from earlier this week amid a takeover boost.
The All Ordinaries Index closed up 23.8 points, or 0.5 per cent, to 4824.5 while the broader S&P/ASX 200 finished 19.3 points, or 0.4 per cent, higher at 4849.9.
Both indexes have fallen by more than two per cent this week and yesterday's 0.6 per cent drop marked the biggest fall for the market since May 4.
However, the market rebounded from the falls as a host of takeovers were announced by companies on the local share market.
BHP Billiton said it had agreed to buy South32 for $19 billion in a cash and share deal which valued South32 at $11.20 a share.
South32, a spin-off of BHP, agreed to a 26 per cent premium over its closing price on",2011,-614075264.0
"03 May 2011 - port macquaries new mp sworn in today
Port Macquarie-Hastings MP Leslie Williams has today been sworn in as a Member of Parliament for the New South Wales State Parliament.
Ms Williams says she is looking forward to working with the community in the coming months to implement the NSW Government's economic, education, health and infrastructure priorities for the region.
""My priority as your new Member of Parliament is to build on the foundations laid by my predecessors in ensuring that we deliver strong infrastructure and economic development in Port Macquarie and the Hastings. The NSW Government is delivering on our commitments, including:
""building the new Hastings Valley Hospital and the new Hastings Valley Cancer Care Centre and Chemotherapy Unit; supporting new employment and industry in the Port Macquarie Region by investing in new tourism projects, infrastructure, the regional business centre and the Port of Port Macquarie; and working with the community to deliver the new school, upgrade of the public library and support the delivery of a new water supply for Port Macquarie and the Hastings.""
Ms",2011,-589459136.0
"11 November 2011 - super spring leads to sheep health challenges
It was a super spring this year, with plenty of rain, warm temperatures and a prolonged wet autumn. But with spring comes a host of challenges for sheep producers including scour, liver fluke and even ticks.
Spring sheep scours are the scourge of many farmers. A common complaint from some farmers is the number of cases are getting worse, not better. A possible explanation is the increase in the number of lambs being vaccinated for clostridial diseases.
Some farmers are now vaccinating their sheep from weaning until 30-40 days before the end of the lambing season, with most of the vaccinations occurring in the autumn and early winter.
This means the lamb is receiving an early vaccination, then receiving a booster at six to eight weeks of age.
The result can be an increased number of vaccinated lambs that are then exposed to clostridial diseases.
A second, and more likely explanation, is that the spring and early winter rainfall this year was greater than usual.",2011,-581987200.0
"04 February 2011 - cameron diaz joins colin firth in gambit remake
Oscar nominated Colin Firth will be joined by Cameron Diaz for the remake of the 1966 classic Gambit. It is to be directed by Michael Hoffman.
The original starred Michael Caine and Shirley MacLaine as the main characters. Hoffman has also confirmed that Alan Rickman will be playing the role of the villain in the movie.
Gambit is due for release in 2012.",2011,-282821248.0
"15 September 2011 - guinness world records launches latest book: guinness world records 2012, 2nd edition.
Guinness World Records 2012, 2nd Edition will be the latest in the series of the best selling books, published by Guinness World Records. The book has been updated and refreshed with over 400 new and updated records, from the world’s fastest 10-minute mile to the longest fingernails and the world’s most tattoos.",2011,-263654672.0
"03 May 2011 - war in afghanistan unchanged post bin laden raid
Afghanistan war unchanged post bin Laden raid
US Special Forces killed Osama bin Laden in Pakistan, where they had been training the Afghan army to fight the Taliban. The news is being celebrated in Washington, but in Kabul there is no celebration. It is clear to many Afghans that the war in their country is unchanged.
Kabul (AsiaNews) - The news that Osama bin Laden was killed by US special forces in Pakistan is being celebrated in Washington, where many are expressing joy and relief. But in Afghanistan, the country where bin Laden was found, people remain skeptical. Many see the death of the al Qaeda leader as little more than a military operation to gain some political points before the elections.
The killing was carried out at the weekend by Navy SEALs operating on US soil, but in fact bin Laden was not found in the United States, but in Pakistan. He was killed there, in the same compound where his family lived, where he was not supposed to be",2011,-586483968.0
"30 December 2011 - an industry relief fund has helped flooded farmers rebuild their businesses.
The fund, run by the Meat & Livestock Australia and Meat & Livestock Australia Foundation, distributed $10.3 million worth of assistance to farmers and agribusinesses affected by natural disasters in 2011.
This year, the industry fund has contributed to the recovery of 19 farming operations through providing them with grants to cover lost stock and to help rebuild their businesses.
MLA is now calling on all meat processors and traders to help the industry rebuild by contributing to the foundation’s disaster fund, which will help farmers recover and rebuild.
Meat & Livestock Australia (MLA) Chairman, Michael West, said it was a busy year for farmers and agribusinesses as they fought to rebuild their businesses.
Mr West said farmers and agribusinesses were still struggling to come to terms with the events of 2011.
""MLA and the foundation worked closely with farmers and agribusinesses to help them through a difficult time.
""It",2011,-596681600.0
"15 December 2011 - nab agm
NAB has advised the following on their upcoming 2011 AGM:
NAB Annual General Meeting (AGM) is on Thursday 15 December 2011. Our AGM will be held at the International Convention Centre, Sydney at 9:30am.
The Annual Report, Notice of Meeting and Proxy form for our 2011 AGM can be viewed on the Investors section of our website, nab.com.au/investor, or are available at our Registered Office at Level 3, 50 Queen Street, Melbourne or at our AGM venue on the day.
If you are unable to attend the AGM and wish to appoint someone else to act on your behalf, you must complete a proxy form. You should allow sufficient time to complete the proxy form and return it before the AGM.
To find out more about how to vote at the AGM, you can watch our Annual General Meeting video on nab.com.au/investor.
What is the Annual General Meeting (",2011,-599314752.0
"02 August 2011 - sudden impact organiser james kennedy tells skye he is going back to work at 6.30pm tonight as he was so proud of himself for finishing a project for one of the biggest employers in the region - he even had to ask for permission to call in sick.
It was a busy day for james as he spent it working from home on the project in between helping his family move into their new house in derry.
But at the end of the day he was so tired he was asleep before the end of his shift.
So tired in fact he is still in bed at 10.30am today after getting back from work at 6.30pm.
He had to ask permission to call in sick, he said.
This is what he did yesterday.
The story was inspired by a recent visit to derry where we saw a lot of the new city being built, including a huge supermarket.
And then we got a tour around the new shopping centre, which is almost finished.
It's being developed by an Italian construction company",2011,-563250304.0
"10 October 2011 - wales upbeat over injured pair, but not out of fight yet
3 October 2011 - Wales looking forward to Six Nations
2 October 2011 - Wales win 2011 Autumn Nations Cup
2 October 2011 - Wales v England, Twickenham, Saturday 2 October 2011
27 September 2011 - Wales look to build momentum
23 September 2011 - Wales - 23/9/11
23 September 2011 - Wales v France, Millenium Stadium, Saturday 23rd September
22 September 2011 - Wales v South Africa, Millenium Stadium, Saturday 24th September
21 September 2011 - Wales v South Africa, Millennium Stadium, Saturday 24th September
14 September 2011 - Warren Gatland to coach Wales
3 July 2011 - Gatland confirmed as Wales coach
2 July 2011 - Wales coach Gatland signs three-year deal
2 July 2011 - Wales announce Gatland as",2011,-606467328.0
"16 November 2011 - bollinger strains ankle as blues miss points
Hull City 1 Blackburn Rovers 1
Blues miss out on three points as Steve Bollinger injures ankle in a 1-1 draw with Blackburn Rovers
Blackburn Rovers’ Steve Jones (L) challenges for the ball with Hull City’s Steve Bollinger during the Barclays Premier League match at the KC Stadium in Hull, England. REUTERS
Hull City were left frustrated after they drew 1-1 with Blackburn Rovers at the KC Stadium on Saturday evening.
The hosts had the better of the chances in the first half but failed to take any of them and went in at the break 1-0 down thanks to a fine free kick from Steven N’Zonzi.
Hull could have had a great chance to level the scores early in the second half but Jamie McCombe’s back post header from a corner hit the underside of the bar and bounced out for a goal kick.
The hosts continued to have the better of the play",2011,-598641024.0
"07 December 2011 - dairy industry fears murray goulburn milk supply deal will lead to 500 redundancies
The Australian dairy industry fears that the supply deal announced by Murray Goulburn Co-operative (MGC) will lead to 500 redundancies at the dairy processor. The dairy cooperative will purchase 1.5 billion litres of milk from dairy farmers under the new arrangement. MGC will pay about 6 cents a litre more than the industry’s benchmark price, but will have a smaller share of the retail milk market.
Dairy Australia chief executive officer, Andrew Graham, says the industry will be under enormous pressure to find 500 staff who can be made redundant. The industry will be under pressure to cut costs to make up for the lower milk price.
The Australian Industry Group and the Australian Council of Trade Unions have warned that the deal could lead to milk supply shortages if dairy farmers leave the industry to pursue other income opportunities. The supply deal could make Australia more dependent on imported milk.",2011,-554480768.0
"02 November 2011 - plane makes emergency landing in poland
A plane made an emergency landing in Poland today (November 2) after experiencing engine problems.
The aircraft, a Fokker 50, was en route from Prague in the Czech Republic to Rzeszow in Poland, and made the landing at 1.25pm local time.
The crew reported an engine problem and the plane landed without any further problems. All passengers were evacuated via a slide on the plane's starboard side.",2011,-293512192.0
"28 February 2011 - cops hunt hitman after melbourne shooting
Police are hunting a hitman after a man was gunned down in a suburban Melbourne shopping centre car park last night.
The victim was shot in the chest and abdomen outside a shopping centre in the suburb of Hoppers Crossing, west of Melbourne, just after 6pm local time (8am GMT) on Tuesday. He was in a critical condition this morning.
He was in a critical condition in hospital last night, but his condition has been described as stable this morning.
Police are hunting a hitman after a man was gunned down in a suburban Melbourne shopping centre car park last night.
The victim was shot in the chest and abdomen outside a shopping centre in the suburb of Hoppers Crossing, west of Melbourne, just after 6pm local time (8am GMT) on Tuesday. He was in a critical condition this morning.
He was in a critical condition in hospital last night, but his condition has been described as stable this morning.",2011,-612547648.0
"20 April 2011 - meatworks shareholders to vote on coles offer
Meatworks shareholders will vote next month on Coles’ offer to acquire a 51% stake in the company for $600m.
Coles Group will announce the results of its offer to purchase a 51% stake in the Meatworks business, in a document to be lodged with the Australian Securities and Investments Commission.
The announcement follows a formal recommendation from Meatworks directors that Coles’ offer be accepted.
Meatworks shares closed unchanged at 38c yesterday, ahead of the announcement.
Coles’ offer was announced in October last year and has a cash component of 40 cents a share plus an option to acquire 10.5 cents a share in 2013. The offer is worth $600m and is subject to Meatworks shareholder approval. Coles also has an option to buy a further 6.3% stake in Meatworks for up to 18 cents a share.
Meatworks said yesterday that it expected to make an announcement regarding the offer result before",2011,-601934080.0
"13 February 2011 - tmag escapes cuts!
It's official. The Times of Malta is saved from the axe. This means that tmag continues its mission of informing, and educating the public, about Malta and Gozo. It also means that tmag is now the biggest news media outlet in Malta and Gozo. This is especially important in the light of the fact that the local media, in general, has failed in informing the public. We, at tmag, will make every effort to give you the news you deserve. We hope to be as good as the international media is, and to provide you with accurate information. We are also determined to expose the corruption in the government, the media, and in the local industry. We will also make the local business world accountable. We will do our best to inform you on issues that concern you. We will also inform you about the best events in Malta and Gozo. Our aim is to make you our partner and to have you part of our network. Join us!",2011,-557741568.0
"03 June 2011 - big jail terms mooted for match fixing
06 December 2007 - Big names hit by match-fixing allegations
21 March 2011 - Indian bookies accused of fixing cricket
03 June 2011 - big jail terms mooted for match fixing
Match-fixing allegations have emerged from India, with a local newspaper claiming that 15 players have been involved in betting on international matches over the past five years. The newspaper, The Indian Express, claims that betting on the matches took place before the games started, with players paid up to Rs 1m for their part in the betting scandal. The newspaper also claims that bookmakers and police officials have also been involved in the fixing, with a police official involved in the fixing being given immunity from prosecution.
The newspaper claims that 15 players from all over the world are involved in the betting scandal, which is said to be one of the biggest in recent years. The 15 players are from India, Pakistan, Sri Lanka, Bangladesh, New Zealand and England.
The ",2011,-591499776.0
"30 March 2011 - a grazier in north west queensland says his cattle have been poisoned
A grazier on North Queensland’s Cape York Peninsula says his cattle have been poisoned. The 70,000 head of cattle grazed on the property, Diamantina Downs, have been moved from the area due to the recent death of some cattle from an unknown illness.
The cattle deaths were reported to the Department of Primary Industries and Fisheries (DPIF), which is currently investigating the incident with the Queensland Department of Health and Agriculture Queensland. DPIF is seeking the assistance of the Australian Government and other states in its investigation.
DPIF is seeking assistance from the Australian Government and other states to assist with the investigation.
DPIF Animal Health Services Manager, Dr Geoff Fyfe, said “it would be prudent to exercise extreme caution with all the cattle until the cause of death has been confirmed by Queensland Health and Agriculture Queensland.”
Fyfe said the cattle have been moved from the property for their own safety and so the stock could be tested.
“The cattle",2011,-582586112.0
"24 May 2011 - push to ensure locals win resource contracts
MAYOR Cr Ross Hodge said the City of Ballarat was continuing to pursue a Local Jobs First policy to ensure Ballarat residents and business benefit from any economic opportunities from the mining boom. Cr Hodge said the City was now pushing for local workers to be used for the construction of the new Ballarat hospital.
He said local workers should be considered first for jobs on the $350 million redevelopment project and that the City was writing to the Federal Government to ensure this occurred. “There are plenty of local tradespeople and people who are unemployed in our community who would be more than willing to work on the Ballarat hospital project and it is important that we do everything we can to support them,” Cr Hodge said. “The Ballarat community is a strong and vibrant community and the City of Ballarat wants to see the residents of Ballarat get the benefits from the boom in mining.” The Mayor said local jobs were at the heart of the City’s Local Jobs First Policy, which is",2011,-583665536.0
"03 June 2011 - hospital waiting time figures reveal mixed bag
There are mixed figures in today's report from the Information Centre for Health and Social Care (InfoCentre) on hospital waiting times in the UK.
The number of patients waiting for over six months for their first treatment in a hospital in England is 15,500, 3% fewer than a year ago.
However, there were 40,500 people waiting for over six months in a hospital in the UK as a whole, a 3% rise compared with the same time last year. In Wales there was a 10% rise in the number of patients waiting for over six months.
The figures for Northern Ireland were not published for May, and the Scottish figures are not yet available.",2011,-436899904.0
"21 February 2011 - burns facing one week suspension
BURNS facing one week suspension
Fleetwood Town's on-loan striker Andy Burns could be banned for a week for his part in an alleged assault on his girlfriend last week.
The 24-year-old was arrested by Cheshire Police on Sunday after he allegedly slapped his girlfriend in the face and kicked her in the leg during a row.
He has since been released on police bail while officers conduct further inquiries.
The on-loan striker was yesterday called into the England squad to face Lithuania on March 26th but will now miss the match at Wembley after he was charged with common assault and was due to appear at Warrington Magistrates Court today.
He will now be interviewed under caution by the FA on Tuesday, while Fleetwood face a Football League probe into the alleged assault.
A Football League spokesman said: ""We are aware of the situation. There will be a full investigation by the League and the club.""
Meanwhile, his loan spell at Fleetwood will be reviewed after",2011,-582333440.0
"21 July 2011 - gm debate misleading
The debate about GM food in the European Parliament today was extremely misleading. We were treated to an account of the dangers of GM food, but without a balanced discussion of the real issues, which are the impact on human health, the environment, biodiversity and sustainable agriculture. The MEPs were treated to a list of the benefits of GM crops which was laughable, including increased drought and flood tolerance, and reduced insect damage. What was not mentioned was the fact that there are very few GM crops grown in Europe, and there are only a few varieties. The debate was also conducted in the absence of any scientific research, and without the input of the many scientists who have been warning of the dangers of this new technology for some time now.
In spite of the poor quality of the debate, we were able to secure an important vote. We managed to get the approval of 53 MEPs for an amendment to a report that will be debated in the EU parliament next week on GM food. The amendment",2011,-562251712.0
"31 December 2011 - last sydney hobart boat arrives
The last boat of the Sydney Hobart yacht race has arrived in Hobart, Tasmania. 31 of the 92 entrants did not finish the race.
The winning yacht is Wild Oats XI, a 100-foot yacht from Australia.
The Sydney Hobart yacht race is a famous ocean yacht race, it is a 645 mile (1,036 km) race from Sydney, New South Wales to Hobart, Tasmania.
Tags: news, Australia, Sydney Hobart yacht race, yacht race, Wild Oats XI
Australia: Melbourne City FC wins the league
Sydney Hobart yacht race is the world's longest running annual ocean race.
The Sydney Hobart yacht race is a famous ocean yacht race.
Wild Oats XI is a 100-foot yacht from Australia.
Sydney Hobart yacht race is a 645 mile (1,036 km) race from Sydney, New South Wales to Hobart, Tasmania.
Wild Oats XI is a 100-foot yacht from",2011,-597777600.0
"07 April 2011 - redman happy with jail fix plans
Redman happy with jail fix plans
Plans to improve security at Gloucester Prison have won the backing of the Prison Governors Association.
The proposals include fitting electronic gates at the main entrance and moving the reception area out of the public area of the prison.
The plans also include creating an electronic security control centre, putting in CCTV and moving the cell where prisoner Michael Stone was attacked to a more secure part of the prison.
Mr Stone was transferred to a secure hospital last month after trying to kill two prison officers.
Gloucestershire's chief constable, Ian Johnston, has been asked to work with the prison service to get the plans in place.
The Prison Governors Association said they backed the moves.
It said the plans were ""important steps towards improving the safety and security of the prison"".
Mr Johnston said he would do ""everything possible"" to support the prison service in making the necessary changes.",2011,-527593248.0
"24 May 2011 - the abbott paradox
I have often thought about the “abbot paradox”. There is a village called A which has a single inn. This inn is owned and operated by a single abbot. The inn has two doors: one leads to a room in which 99 people live, and the other leads to a room in which 1 person lives. When the inn is full, it is the abbot’s policy to let those who came through the 99-person door leave the inn through the 1-person door. This is always done in a way that no one person gets more than one seat in the 1-person room.
Suppose there are 100 people lined up outside the inn. 99 of them are going to the 99-person room and one of them is going to the 1-person room. We’ll call that person the “winner”.
There are many ways to choose the winner, but for the purpose of this discussion, let’s assume that the abbot chooses the winner by",2011,-583262976.0
"16 September 2011 - kirkland quits legal aid nsw, parramatta
The former Liberal Premier of New South Wales and now high-paid legal counsel to the legal profession has joined the campaign to axe Legal Aid NSW.
Kirkland’s new job as a senior counsel with the NSW Bar Council, a trade body representing barristers, is not listed on the state government’s public service employment website.
However, Kirkland’s involvement in Legal Aid NSW’s review is well known, as the Herald revealed in an article by Paul Bongiorno on 30 August.
The Bar Council has been the principal advocate for the government’s review, claiming that it is necessary to reduce the volume of civil litigation.
Kirkland, who was premier from 1986 to 1988, says he is a “big advocate of legal aid” but wants it restructured to help the most vulnerable and those “on the cusp of financial poverty”.
Kirkland, who left politics in 1988, is paid $300,000 a year as",2011,-579472576.0
"08 June 2011 - bernankes comments drag us stocks lower.
""Today, we face the most serious threat to the world's economy since the Great Depression, and we are responding with all the resources at our command. Our actions will help our economy to recover. They will help our families to rebuild their financial security. And they will help us achieve our ultimate goal: a strong and prosperous America that leads the world in creating jobs and growing our economy.""
The problem is Bernanke and the FED are not helping anything at all.",2011,-301285920.0
"15 November 2011 - reith abbotts protectionism.
Reith Abbotts have been making a lot of noise about protectionism, or rather the protectionism of our largest trading partners (China, USA etc).
Protectionism is one of those terms which the economic ignoramuses on the right have adopted as the latest catchphrase to promote their belief in free markets without regulation, or indeed any consideration of the impact of their policies on people. I thought I'd have a bit of fun with it and see how many different ways they used the term, and then see how often they were in favour of protectionism.
I've searched through about 1000 articles over the last 2 years, and found about 250 different uses of the term protectionism. Most were in favour of it, and most of the ones against it were not from Abbotts, or anyone of their ilk.
This chart is the first of 3 charts I will make, showing how often Abbotts use protectionism, and how often they are in favour of protectionism",2011,-563110144.0
